#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-10-10T20:57:51 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-10-10T20:57:51	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=50
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-nav=key:c=00 59 58.2, -33 41 08&pos:00 59 58.2, -33 41 08(   2 arcmin J2000)&HTTPPRM:&&-ref=VIZ652410db3355af&-out.max=50&-out.form=| -Separated-Values&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=dec&-meta.foot=1&-meta=1&-meta.ucd=2&-c=00 59 58.2, -33 41 08&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-usenav=5&-bmark=POST&
#-source=I/355
#-c=00 59 58.2, -33 41 08
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=50	
#INFO	-c=014.992500-33.685556,rm=2.	
#Constraint -bmark=POST

#RESOURCE=yCat_1355
#Name: I/355
#Title: Gaia DR3 Part 1. Main source (Gaia Collaboration, 2022)
#INFO	ivoid=ivo://cds.vizier/i/355	
#INFO	publisher=CDS	
#INFO	creator=Gaia collaboration	
#INFO	related_resource=bibcode:2022yCat.1355....0G	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/355	
#INFO	publication_id=doi:10.26093/cds/vizier.1355	
#INFO	publication_date=2023-08-08	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Coosys	H_2016.000:	ICRS
#Table	I_355_gaiadr3:
#Name: I/355/gaiadr3
#Title: Gaia DR3 source catalog (1811709771 sources)
#Column	_r	(F6.4)	Distance from center (014.99250000000-33.68555555556)[ICRS], at Epoch=J2016.0	[ucd=pos.angDistance]
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2016.0 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2016.0 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id)	[ucd=meta.id;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Plx	(F9.4)	? Parallax (parallax)	[ucd=pos.parallax.trig]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax.trig]
#Column	PM	(F9.3)	? Total proper motion (pm)	[ucd=pos.pm;pos.eq]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction, pmRA*cosDE (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	RUWE	(F7.3)	? Renormalised unit weight error (ruwe)	[ucd=stat.error]
#Column	FG	(F16.5)	? G-band mean flux (phot_g_mean_flux)	[ucd=phot.flux;em.opt]
#Column	e_FG	(E11.4)	? Error on G-band mean flux (phot_g_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt]
#Column	Gmag	(F9.6)	? G-band mean magnitude (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	FBP	(E11.4)	? Integrated BP mean flux (phot_bp_mean_flux)	[ucd=phot.flux;em.opt.B]
#Column	e_FBP	(E11.4)	? Error on the integrated BP mean flux (phot_bp_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt.B]
#Column	BPmag	(F9.6)	? Integrated BP mean magnitude (phot_bp_mean_mag)	[ucd=phot.mag;em.opt.B]
#Column	FRP	(E11.4)	? Integrated RP mean flux (phot_rp_mean_flux)	[ucd=phot.flux;em.opt.R]
#Column	e_FRP	(E11.4)	? Error on the integrated RP mean flux (phot_rp_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt.R]
#Column	RPmag	(F9.6)	? Integrated RP mean magnitude (phot_rp_mean_mag)	[ucd=phot.mag;em.opt.R]
#Column	BP-RP	(F9.6)	? BP-RP colour (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F7.2)	? Radial velocity (radial_velocity)	[ucd=spect.dopplerVeloc.opt;em.opt.I]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error)	[ucd=stat.error;spect.dopplerVeloc.opt;em.opt.I]
#Column	Vbroad	(F8.4)	? Spectral line broadening parameter	[ucd=spect.dopplerVeloc.opt;em.opt.I]
#Column	GRVSmag	(F9.6)	? Integrated Grvs magnitude (grvs_mag)	[ucd=phot.mag;em.opt]
#Column	QSO	(I1)	[0/1] Flag indicating the availability of additional information in the QSO candidates table (in_qso_candidates)	[ucd=meta.code.status]
#Column	Gal	(I1)	[0/1] Flag indicating the availability of additional information in the galaxy candidates table (in_galaxy_candidates)	[ucd=meta.code.status]
#Column	NSS	(I1)	[0/7] Flag indicating the availability of additional information in the various Non-Single Star tables (non_single_star)	[ucd=meta.code.status]
#Column	XPcont	(I1)	[0/1] Flag indicating the availability of mean BP/RP spectrum in continuous representation for this source (has_xp_continuous)	[ucd=meta.code.status]
#Column	XPsamp	(I1)	[0/1] Flag indicating the availability of mean BP/RP spectrum in sampled form for this source (has_xp_sampled)	[ucd=meta.code.status]
#Column	RVS	(I1)	[0/1] Flag indicating the availability of mean RVS spectrum for this source (has_rvs)	[ucd=meta.code.status]
#Column	EpochPh	(I1)	[0/1] Flag indicating the availability of epoch photometry for this source (has_epoch_photometry)	[ucd=meta.code.status]
#Column	EpochRV	(I1)	[0/1] Flag indicating the availability of epoch radial velocity for this source (has_epoch_rv)	[ucd=meta.code.status]
#Column	MCMCGSP	(I1)	[0/1] Flag indicating the availability of GSP-Phot MCMC samples for this source (has_mcmc_gspphot)	[ucd=meta.code.status]
#Column	MCMCMSC	(I1)	[0/1] Flag indicating the availability of MSC MCMC samples for this source (has_mcmc_msc)	[ucd=meta.code.status]
#Column	And	(I1)	[0/1] Flag indicating that the source is present in the Gaia Andromeda Photometric Survey (GAPS) (in_andromeda_survey)	[ucd=meta.code.status]
#Column	Teff	(F7.1)	? Effective temperature from GSP-Phot Aeneas best library using BP/RP spectra (teff_gspphot)	[ucd=phys.temperature.effective]
#Column	logg	(F7.4)	? Surface gravity from GSP-Phot Aeneas best library using BP/RP spectra (logg_gspphot)	[ucd=phys.gravity]
#Column	[Fe/H]	(F7.4)	? Iron abundance from GSP-Phot Aeneas best library using BP/RP spectra (mh_gspphot)	[ucd=phys.abund.Z]
#Column	Dist	(F10.4)	? Distance from GSP-Phot Aeneas best library using BP/RP spectra (distance_gspphot)	[ucd=pos.distance;pos.eq]
#Column	A0	(F7.4)	? Monochromatic extinction A_0 at 547.7nm from GSP-Phot Aeneas best library using BP/RP spectra (azero_gspphot)	[ucd=phys.absorption;em.opt]
#Column	HIP	(I6)	? HIP cross-id number, van Leeuwen, Cat. I/311 (hip_original_ext_source_id)	[ucd=meta.number;phys.atmol.number]
#Column	PS1	(I18)	? PS1 cross-id name, Chambers et al., Cat. II/349 (ps1_original_ext_source_id)	[ucd=meta.id.cross]
#Column	SDSS13	(I19)	? SDSS name, Albareti et al., 2017ApJS..233...25A (sdss13_ext_source_id)	[ucd=meta.id.cross]
#Column	SKYM2	(I9)	? SkyMapperDR2 cross-id name, Onken et al., 2019PASA...36...33O (skym2_original_ext_source_id)	[ucd=meta.id.cross]
#Column	TYC2	(a12)	Tycho-2 cross-id name, Hog et al., Cat. I/259 (tyc2_original_ext_source_id)	[ucd=meta.id.cross]
#Column	URAT1	(a15)	URAT1 name, Zacharias et al., Cat. I/329 (urat1_original_ext_source_id)	[ucd=meta.id.cross]
#Column	AllWISE	(a19)	ALLWISE cross-id name, Cutri et al., Cat. II/328 (allwise_original_ext_source_id)	[ucd=meta.id.cross]
#Column	APASS9	(I8)	? APASS9 identification, Henden et al., Cat. II/336 (apass9_original_ext_source_id)	[ucd=meta.id.cross]
#Column	GSC23	(a10)	GSC2.3 cross-id name, Lasker et al., Cat. I/305 (gsc23_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAVE5	(a16)	RAVE DR5 cross-id name, Kunder et al., Cat. III/279 (rave5_original_ext_source_id)	[ucd=meta.id.cross]
#Column	2MASS	(a17)	2MASS cross-id name, Cutri et al., Cat. II/246 (twomass_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAVE6	(a21)	RAVE DR6 cross-id name, Steinmetz et al., Cat. III/283 (rave6_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAJ2000	(F15.11)	Barycentric right ascension (ICRS) at Ep=2000.0 (added by CDS) (ra2000)	[ucd=pos.eq.ra]
#Column	DEJ2000	(F15.11)	Barycentric declination (ICRS) at Ep=2000.0 (added by CDS) (dec2000)	[ucd=pos.eq.dec]
_r|_RAJ2000|_DEJ2000|RA_ICRS|DE_ICRS|Source|e_RA_ICRS|e_DE_ICRS|Plx|e_Plx|PM|pmRA|e_pmRA|pmDE|e_pmDE|RUWE|FG|e_FG|Gmag|FBP|e_FBP|BPmag|FRP|e_FRP|RPmag|BP-RP|RV|e_RV|Vbroad|GRVSmag|QSO|Gal|NSS|XPcont|XPsamp|RVS|EpochPh|EpochRV|MCMCGSP|MCMCMSC|And|Teff|logg|[Fe/H]|Dist|A0|HIP|PS1|SDSS13|SKYM2|TYC2|URAT1|AllWISE|APASS9|GSC23|RAVE5|2MASS|RAVE6|RAJ2000|DEJ2000
0.4663|014.9976265711227|-33.6790610754077|014.99762997860|-33.67906197763|5027219195170342912| 0.4037| 0.1923|   0.3886| 0.5176|    0.670|    0.638| 0.482|   -0.203| 0.309|  0.963|       167.26827| 1.0882e+00|20.128834| 1.1397e+02| 4.2740e+00|20.196529| 8.3531e+01| 3.7258e+00|19.943281| 0.253248|       |     |        |         |1|0|0|0|0|0|1|0|0|0|0|       |       |       |          |       |      | 67580149976435394|                   |  9959337|            |               |                   |        |S09V004966|                |                 |                     | 14.99762657161|-33.67906107338
0.4926|014.9982990274800|-33.6921986096600|014.99829902748|-33.69219860966|5027219160809091072|61.7051|17.8961|         |       |         |         |      |         |      |       |        52.19149| 1.7719e+00|21.393368| 2.0388e+01| 9.8058e+00|22.065098| 2.1578e+01| 1.1544e+01|21.412878| 0.652220|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149983029624|                   |         |            |               |                   |        |          |                |                 |                     | 14.99829902748|-33.69219860966
0.4996|014.9965611298443|-33.6931666957865|014.99655498149|-33.69316882912|5027219160809174912| 1.4191| 0.4973|   0.1032| 1.7360|    1.247|   -1.151| 1.358|   -0.480| 0.933|  1.057|        81.02195| 6.3347e-01|20.915859| 4.7296e+01| 8.0357e+00|21.151478| 6.0411e+01| 8.5383e+00|20.295103| 0.856375|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149965858480|                   |         |            |               |                   |        |          |                |                 |                     | 14.99656113212|-33.69316669700
0.5066|014.9885076898900|-33.6933174306800|014.98850768989|-33.69331743068|5027219057729878016| 6.5910| 1.2302|         |       |         |         |      |         |      |       |        63.99517| 1.2211e+00|21.171999| 1.2803e+02| 2.5399e+02|20.070276| 5.4064e+01| 1.5680e+01|20.415632|-0.345356|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149885138321|                   |         |            |               |                   |        |          |                |                 |                     | 14.98850768989|-33.69331743068
0.5085|014.9862161213480|-33.6788820933833|014.98621953950|-33.67888412005|5027219366969522048| 0.3947| 0.2029|   0.9881| 0.5744|    0.786|    0.640| 0.410|   -0.456| 0.308|  0.991|       157.44594| 2.0532e+00|20.194538| 2.2667e+02| 1.5110e+01|19.450064| 1.8183e+02| 1.1172e+01|19.098721| 0.351343|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580149859375477|                   |  9959330|            |               |                   |        |S09V004968|                |                 |                     | 14.98621612193|-33.67888209125
0.5132|014.9858530030833|-33.6790296907922|014.98585359592|-33.67903074857|5027219366966533632| 0.4170| 0.1925|  -0.8007| 0.5130|    0.263|    0.111| 0.439|   -0.238| 0.316|  1.007|       173.08791| 6.2600e-01|20.091700| 1.2539e+02| 5.9252e+00|20.092911| 1.3190e+02| 5.4679e+00|19.447260| 0.645651|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      |                  |                   |  9959330|            |               |                   |        |S09V004968|                |                 |                     | 14.98585300430|-33.67902968942
0.5364|014.9961288300664|-33.6939694208155|014.99613258001|-33.69396986526|5027219156513916928| 0.4248| 0.1908|   0.3677| 0.5510|    0.709|    0.702| 0.481|   -0.100| 0.314|  0.995|       160.80064| 1.3825e+00|20.171648| 1.0335e+02| 5.5483e+00|20.302776| 1.0165e+02| 3.7030e+00|19.730148| 0.572628|       |     |        |         |1|0|0|0|0|0|1|0|0|0|0|       |       |       |          |       |      | 67560149961687491|                   |  9959280|            |               |                   |        |S09V004599|                |                 |                     | 14.99612883031|-33.69396942078
0.5638|014.9963769354600|-33.6943810177600|014.99637693546|-33.69438101776|5027219160808231552| 8.2406| 2.3632|         |       |         |         |      |         |      |       |        54.77899| 1.6245e+00|21.340832|           |           |         |           |           |         |         |       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      |                  |                   |         |            |               |                   |        |          |                |                 |                     | 14.99637693546|-33.69438101776
0.5640|014.9866464860364|-33.6935947575233|014.98664860138|-33.69359558419|5027219053434699392| 0.4484| 0.1920|   0.9499| 0.5697|    0.437|    0.396| 0.431|   -0.186| 0.316|  0.994|       170.99416| 5.0122e-01|20.104914| 7.1789e+01| 3.3058e+00|20.698397| 1.0308e+02| 3.7031e+00|19.714916| 0.983480|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149866777961|                   |  9959274|            |               |                   |        |          |                |                 |                     | 14.98664648577|-33.69359475916
0.5695|015.0027172581200|-33.6897773063900|015.00271725812|-33.68977730639|5027219160809090176| 5.5509| 2.9389|         |       |         |         |      |         |      |       |        59.52264| 1.7990e+00|21.250662| 3.9857e+01| 6.0964e+00|21.337278| 3.8007e+01| 8.8115e+00|20.798231| 0.539047|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150026952572|                   |         |            |               |                   |        |          |                |                 |                     | 15.00271725812|-33.68977730639
0.6046|015.0005048703434|-33.6779936157233|015.00050557533|-33.67799468239|5027219190873703168| 0.1273| 0.0651|   0.1738| 0.1646|    0.274|    0.132| 0.135|   -0.240| 0.099|  0.988|       694.66983| 7.2741e-01|18.582920| 3.1861e+02| 5.3472e+00|19.080397| 4.9575e+02| 3.9428e+00|18.009745| 1.070652|       |     |        |         |0|0|0|0|0|0|0|0|1|0|0| 4931.5| 4.4512|-1.1761| 3592.1372| 0.0027|      | 67580150005336673|                   |  9959339|            |               |J010000.13-334040.6|        |S09V005022|                |                 |                     | 15.00050486824|-33.67799361472
0.6064|014.9965660454048|-33.6760314611710|014.99656218943|-33.67603043006|5027219401328732928| 0.3991| 0.1830|   0.2964| 0.5258|    0.759|   -0.722| 0.423|    0.232| 0.303|  0.973|       169.83612| 5.2765e-01|20.112291| 9.1334e+01| 3.2677e+00|20.436958| 1.1433e+02| 4.1760e+00|19.602533| 0.834425|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580149965708969|                   |         |            |               |                   |        |S09V005034|                |                 |                     | 14.99656604758|-33.67603146034
0.6069|015.0031746386200|-33.6903951301900|015.00317463862|-33.69039513019|5027219160809618560| 6.4198| 2.8914|         |       |         |         |      |         |      |       |        73.27567| 1.5479e+00|21.024967| 2.5490e+01| 6.5947e+00|21.822636| 4.6935e+01| 9.6106e+00|20.569145| 1.253490|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150031771834|                   |         |            |               |                   |        |S09V004690|                |                 |                     | 15.00317463862|-33.69039513019
0.6223|014.9971319270659|-33.6951735390964|014.99713951787|-33.69518207243|5027219160811093376| 0.5239| 0.2394|   1.0829| 0.6345|    2.389|    1.421| 0.633|   -1.920| 0.395|  1.265|       170.53325| 7.6177e-01|20.107843| 1.1419e+02| 3.5318e+00|20.194515| 1.5991e+02| 4.4690e+00|19.238214| 0.956301|       |     |        |         |1|1|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149971866097|                   |         |            |               |                   |        |S09V012705|                |                 |                     | 14.99713192543|-33.69517353922
0.6254|014.9887088315677|-33.6756200434356|014.98870804115|-33.67562100788|5027219362672397824| 0.1729| 0.0841|   0.3131| 0.2250|    0.263|   -0.148| 0.194|   -0.217| 0.132|  0.998|       467.64961| 6.2839e-01|19.012566| 2.2225e+02| 4.5203e+00|19.471441| 3.6003e+02| 4.0166e+00|18.357042| 1.114399|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580149887279537|                   |  9959335|            |               |J005957.26-334032.4|        |S09V005048|                |                 |                     | 14.98870883249|-33.67562004226
0.6303|014.9927126838723|-33.6750510259066|014.99271702580|-33.67505227924|5027219362672400000| 0.1919| 0.0926|   0.3135| 0.2524|    0.860|    0.813| 0.247|   -0.282| 0.147|  0.973|       401.75153| 6.4017e-01|19.177473| 1.9784e+02| 3.4199e+00|19.597757| 2.9703e+02| 3.9281e+00|18.565908| 1.031849|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67590149927100217|                   |  9959336|            |               |                   |        |S09V005068|                |                 |                     | 14.99271268467|-33.67505102712
0.6420|014.9935386643763|-33.6748876183033|014.99354182602|-33.67489140497|5027219401327260672| 0.7169| 0.3253|   1.0757| 0.8636|    1.037|    0.592| 0.773|   -0.852| 0.512|  0.971|        97.28161| 4.9371e-01|20.717291| 5.3092e+01| 3.5692e+00|21.025967| 6.5133e+01| 3.9584e+00|20.213387| 0.812580|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67590149935770441|                   |         |            |               |                   |        |          |                |                 |                     | 14.99353866548|-33.67488761839
0.6511|015.0036003505040|-33.6798596558800|015.00360264176|-33.67986345588|5027219195168828416| 1.0610| 0.3942|   1.8634| 1.1484|    0.956|    0.429| 1.040|   -0.855| 0.694|  1.070|        96.35909| 5.7542e-01|20.727634| 5.4449e+01| 5.6421e+00|20.998568| 5.6800e+01| 4.0148e+00|20.362028| 0.636539|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580150035994480|                   |         |            |               |                   |        |          |                |                 |                     | 15.00360035217|-33.67985965786
0.6541|015.0042426188881|-33.6807206305744|015.00424355890|-33.68072194613|5027219190873694976| 0.1756| 0.0869|  -0.2261| 0.2369|    0.345|    0.176| 0.212|   -0.296| 0.137|  1.046|       452.60538| 6.6695e-01|19.048067| 2.0419e+02| 3.6742e+00|19.563429| 3.3038e+02| 4.1127e+00|18.450346| 1.113083|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580150042803414|                   |         |            |               |J010001.00-334050.1|        |S09V004948|                |                 |                     | 15.00424261644|-33.68072062847
0.6642|014.9999384748079|-33.6763773621533|014.99994007702|-33.67637870882|5027219195167843712| 0.4617| 0.2075|   0.0901| 0.5722|    0.427|    0.300| 0.515|   -0.303| 0.340|  1.030|       173.95443| 5.2749e-01|20.086279| 8.8323e+01| 3.2846e+00|20.473358| 1.0481e+02| 3.8501e+00|19.696865| 0.776493|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580149999748612|                   |  9959340|            |               |                   |        |S09V005023|                |                 |                     | 14.99993847335|-33.67637736127
0.6703|014.9892511175102|-33.6963937417544|014.98925114422|-33.69639465731|5027219053434692480| 0.2542| 0.1241|   0.3862| 0.3242|    0.206|    0.005| 0.336|   -0.206| 0.197|  1.041|       278.11312| 5.5480e-01|19.576813| 1.2369e+02| 3.6216e+00|20.107668| 2.0033e+02| 3.7610e+00|18.993551| 1.114117|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67560149892774601|                   |         |            |               |                   |        |S09V004513|                |                 |                     | 14.98925111882|-33.69639374369
0.6827|015.0055893202143|-33.6888310704465|015.00559532938|-33.68883332378|5027219156513929600| 0.4483| 0.1920|   0.8439| 0.5601|    1.234|    1.125| 0.429|   -0.507| 0.320|  0.988|       160.20434| 4.9758e-01|20.175682| 9.7008e+01| 2.9282e+00|20.371523| 7.7803e+01| 4.0843e+00|20.020401| 0.351122|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150056183677|                   |         |            |               |                   |        |S09V004709|                |                 |                     | 15.00558932146|-33.68883107232
0.6830|015.0023603423326|-33.6934450320833|015.00236099937|-33.69344585875|5027219160811093504| 0.0700| 0.0337|  -0.0853| 0.0908|    0.223|    0.123| 0.070|   -0.186| 0.053|  0.982|      1890.18791| 1.0808e+00|17.496105| 7.2757e+02| 5.0927e+00|18.183857| 1.6260e+03| 4.7074e+00|16.720106| 1.463751|       |     |        |         |0|0|0|1|0|0|0|0|0|1|0| 4769.4| 3.3610| 0.1278| 6268.7046| 0.7274|      | 67560150023928136|                   |  9959283|            |               |                   |        |S09V004597|                |01000059-3341364 |                     | 15.00236034136|-33.69344503273
0.6852|014.9833049084084|-33.6770756393489|014.98330684176|-33.67707643046|5027219362672392704| 0.3305| 0.1687|  -0.3190| 0.4106|    0.403|    0.362| 0.379|   -0.178| 0.264|  1.071|       206.73900| 5.1321e-01|19.898811| 1.1007e+02| 3.8209e+00|20.234346| 1.4910e+02| 4.3586e+00|19.314215| 0.920132|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580149833297782|                   |  9959332|            |               |                   |        |S09V005001|                |                 |                     | 14.98330491042|-33.67707564110
0.7007|015.0064110759772|-33.6840163301344|015.00641221899|-33.68401796569|5027219190873684480| 0.4048| 0.1883|   1.2157| 0.5246|    0.426|    0.214| 0.414|   -0.368| 0.306|  1.051|       171.71419| 4.9714e-01|20.100351| 9.4832e+01| 3.6183e+00|20.396151| 1.1547e+02| 3.9530e+00|19.591696| 0.804455|       |     |        |         |1|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150064949438|                   |  9959317|            |               |                   |        |S09V004856|                |                 |                     | 15.00641107395|-33.68401633106
0.7009|015.0048825666974|-33.6800483634344|015.00488103919|-33.68005019899|5027219195167968640| 0.4800| 0.2011|   0.1600| 0.5396|    0.502|   -0.286| 0.501|   -0.413| 0.337|  1.049|       173.01184| 5.2471e-01|20.092176| 8.7903e+01| 6.4788e+00|20.478535| 1.0490e+02| 7.3273e+00|19.695999| 0.782536|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67580150048924203|                   |         |            |               |                   |        |          |                |                 |                     | 15.00488256710|-33.68004836437
0.7022|014.9984284591400|-33.6749425030900|014.99842845914|-33.67494250309|5027219401328023296|42.6868|17.8690|         |       |         |         |      |         |      |       |        53.47903| 1.1972e+00|21.366909| 5.7127e+01| 7.6920e+00|20.946444| 1.4451e+02| 1.0245e+01|19.348125| 1.598318|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67590149984750341|                   |         |            |               |J005959.63-334029.5|        |S09V005067|                |                 |                     | 14.99842845914|-33.67494250309
0.7185|014.9991752832397|-33.6749454839333|014.99917744619|-33.67494703060|5027219401328733056| 0.2386| 0.1173|   0.2487| 0.3126|    0.534|    0.405| 0.312|   -0.348| 0.185|  1.034|       303.10383| 5.6064e-01|19.483389| 1.5893e+02| 3.9647e+00|19.835548| 2.4590e+02| 4.0299e+00|18.770983| 1.064566|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67590149991800334|                   |         |            |               |                   |        |S09V005067|                |                 |                     | 14.99917528239|-33.67494548466
0.7252|015.0070159362100|-33.6850938712700|015.00701593621|-33.68509387127|5027219195168827648|13.6921| 3.9921|         |       |         |         |      |         |      |       |        59.32102| 1.8614e+00|21.254345| 2.3070e+01| 3.8394e+00|21.930943| 4.3004e+01| 3.3763e+01|20.664116| 1.266827|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150070388131|                   |         |            |               |                   |        |          |                |                 |                     | 15.00701593621|-33.68509387127
0.7307|014.9844766049677|-33.6753691301789|014.98447637532|-33.67537012129|5027219362672397952| 0.0893| 0.0455|  -0.1178| 0.1155|    0.227|   -0.043| 0.092|   -0.223| 0.069|  1.029|      1203.11246| 8.9440e-01|17.986601| 5.0848e+02| 4.3783e+00|18.572865| 9.6340e+02| 5.0012e+00|17.288380| 1.284485|       |     |        |         |0|0|0|0|0|0|0|0|1|1|0| 4452.4| 4.3605|-1.3200| 2114.0312| 0.0042|      | 67580149844979839|                   |  9959333|            |               |J005956.26-334031.4|        |S09V005049|                |00595627-3340315 |                     | 14.98447660322|-33.67536913229
0.7389|015.0072306137495|-33.6865981761170|015.00724430895|-33.68661855834|5027219195167851392| 0.3307| 0.1440|  -0.0784| 0.4262|    5.254|    2.564| 0.421|   -4.586| 0.245|  0.975|       227.81321| 5.1181e-01|19.793419| 1.1530e+02| 3.0489e+00|20.183985| 1.2660e+02| 3.8143e+00|19.491835| 0.692150|       |     |        |         |0|0|0|0|0|0|0|0|0|0|0|       |       |       |          |       |      | 67570150072606339|                   |  9959313|            |               |                   |        |S09V004783|                |                 |                     | 15.00723061544|-33.68659817418
0.7467|015.0041047040347|-33.6934047417055|015.00410544654|-33.69340510615|5027219092091091840| 0.0906| 0.0427|   0.0861| 0.1212|    0.162|    0.139| 0.094|   -0.082| 0.067|  1.030|      1282.12651| 9.2525e-01|17.917540| 5.4131e+02| 4.4499e+00|18.504921| 1.0399e+03| 4.1788e+00|17.205412| 1.299509|       |     |        |         |0|0|0|0|0|0|0|0|1|1|0| 4521.4| 4.8804|-1.5826| 1031.7305| 0.0654|      | 67560150041418185|                   |         |            |               |                   |        |S09V004598|                |01000098-3341359 |                     | 15.00410470169|-33.69340474224

#Table	I_355_paramp:
#Name: I/355/paramp
#Title: 1D astrophysical parameters produced by the Apsis processing chain developed in Gaia DPAC CU8 (1590932717 sources) (astrophysical_parameters)
#Column	_r	(F6.4)	Distance from center (014.99250000000-33.68555555556)[ICRS], at Epoch=J2016.0	[ucd=pos.angDistance]
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2016. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
